ID,Response
53680,1
53681,0
53682,1
53683,0
53684,0
53685,1
53686,0
53687,1
53688,1
53689,0
53690,0
53691,0
53692,1
53693,1
53694,1
53695,1
53696,1
53697,1
53698,1
53699,0
53700,1
53701,0
53702,0
53703,0
53704,0
53705,0
53706,0
53707,0
53708,0
53709,1
53710,1
53711,0
53712,1
53713,1
53714,0
53715,0
53716,0
53717,1
53718,1
53719,0
53720,0
53721,1
53722,0
53723,0
53724,0
53725,0
53726,1
53727,0
53728,1
53729,0
53730,0
53731,1
53732,0
53733,1
53734,1
53735,0
53736,1
53737,1
53738,0
53739,0
53740,0
53741,0
53742,0
53743,1
53744,1
53745,1
53746,1
53747,0
53748,0
53749,0
53750,0
53751,1
53752,0
53753,0
53754,1
53755,0
53756,0
53757,0
53758,1
53759,1
53760,1
53761,1
53762,1
53763,0
53764,1
53765,1
53766,1
53767,1
53768,0
53769,0
53770,1
53771,0
53772,0
53773,1
53774,1
53775,1
53776,1
53777,0
53778,1
53779,0
53780,0
53781,0
53782,1
53783,0
53784,1
53785,0
53786,1
53787,1
53788,1
53789,0
53790,0
53791,0
53792,1
53793,1
53794,1
53795,0
53796,1
53797,0
53798,0
53799,0
53800,0
53801,0
53802,0
53803,1
53804,0
53805,1
53806,0
53807,1
53808,0
53809,0
53810,0
53811,0
53812,0
53813,0
53814,1
53815,1
53816,1
53817,0
53818,0
53819,0
53820,0
53821,0
53822,0
53823,0
53824,1
53825,1
53826,1
53827,0
53828,0
53829,0
53830,0
53831,0
53832,1
53833,1
53834,0
53835,0
53836,1
53837,0
53838,0
53839,0
53840,0
53841,0
53842,1
53843,0
53844,1
53845,0
53846,1
53847,1
53848,0
53849,0
53850,1
53851,0
53852,1
53853,1
53854,1
53855,0
53856,1
53857,0
53858,0
53859,0
53860,0
53861,1
53862,1
53863,0
53864,1
53865,0
53866,0
53867,0
53868,1
53869,0
53870,0
53871,0
53872,0
53873,0
53874,1
53875,0
53876,1
53877,0
53878,0
53879,0
53880,1
53881,0
53882,0
53883,0
53884,1
53885,1
53886,0
53887,0
53888,1
53889,0
53890,1
53891,0
53892,1
53893,1
53894,1
53895,0
53896,1
53897,0
53898,0
53899,1
53900,1
53901,1
53902,1
53903,0
53904,0
53905,0
53906,0
53907,1
53908,1
53909,0
53910,1
53911,1
53912,1
53913,1
53914,0
53915,1
53916,1
53917,1
53918,0
53919,1
53920,0
53921,0
53922,0
53923,0
53924,1
53925,0
53926,0
53927,0
53928,1
53929,0
53930,1
53931,0
53932,0
53933,0
53934,1
53935,1
53936,0
53937,1
53938,0
53939,1
53940,1
53941,1
53942,0
53943,0
53944,0
53945,0
53946,1
53947,1
53948,1
53949,0
53950,1
53951,1
53952,0
53953,1
53954,1
53955,1
53956,1
53957,0
53958,0
53959,0
53960,0
53961,0
53962,1
53963,1
53964,0
53965,1
53966,1
53967,1
53968,1
53969,0
53970,0
53971,1
53972,0
53973,0
53974,0
53975,1
53976,1
53977,1
53978,0
53979,1
53980,1
53981,0
53982,0
53983,0
53984,1
53985,1
53986,1
53987,0
53988,0
53989,0
53990,0
53991,0
53992,0
53993,0
53994,1
53995,0
53996,0
53997,0
53998,0
53999,1
54000,0
54001,1
54002,1
54003,0
54004,1
54005,0
54006,1
54007,1
54008,0
54009,0
54010,0
54011,0
54012,0
54013,0
54014,0
54015,0
54016,1
54017,0
54018,0
54019,1
54020,0
54021,0
54022,1
54023,1
54024,0
54025,1
54026,0
54027,0
54028,0
54029,1
54030,0
54031,1
54032,0
54033,1
54034,0
54035,0
54036,0
54037,1
54038,0
54039,1
54040,0
54041,0
54042,0
54043,0
54044,0
54045,1
54046,0
54047,1
54048,0
54049,0
54050,1
54051,1
54052,0
54053,1
54054,1
54055,0
54056,0
54057,0
54058,1
54059,0
54060,1
54061,1
54062,1
54063,0
54064,0
54065,0
54066,0
54067,0
54068,1
54069,0
54070,1
54071,0
54072,0
54073,0
54074,0
54075,1
54076,0
54077,0
54078,1
54079,0
54080,0
54081,0
54082,0
54083,1
54084,0
54085,1
54086,0
54087,1
54088,1
54089,0
54090,0
54091,1
54092,1
54093,0
54094,0
54095,1
54096,0
54097,1
54098,0
54099,0
54100,1
54101,1
54102,0
54103,1
54104,1
54105,1
54106,1
54107,0
54108,1
54109,0
54110,0
54111,0
54112,0
54113,0
54114,0
54115,0
54116,1
54117,0
54118,0
54119,1
54120,0
54121,0
54122,0
54123,0
54124,1
54125,0
54126,0
54127,0
54128,0
54129,0
54130,0
54131,1
54132,0
54133,0
54134,0
54135,0
54136,1
54137,0
54138,1
54139,1
54140,0
54141,0
54142,1
54143,0
54144,0
54145,0
54146,0
54147,1
54148,0
54149,0
54150,0
54151,1
54152,0
54153,0
54154,0
54155,1
54156,1
54157,1
54158,0
54159,0
54160,0
54161,1
54162,0
54163,1
54164,0
54165,1
54166,1
54167,0
54168,0
54169,1
54170,0
54171,1
54172,1
54173,1
54174,1
54175,0
54176,0
54177,0
54178,0
54179,1
54180,1
54181,0
54182,1
54183,0
54184,1
54185,1
54186,0
54187,1
54188,0
54189,0
54190,0
54191,1
54192,0
54193,0
54194,1
54195,0
54196,0
54197,1
54198,0
54199,1
54200,0
54201,1
54202,1
54203,0
54204,1
54205,1
54206,0
54207,0
54208,0
54209,0
54210,0
54211,1
54212,1
54213,0
54214,1
54215,0
54216,1
54217,0
54218,0
54219,0
54220,0
54221,0
54222,0
54223,1
54224,0
54225,1
54226,0
54227,1
54228,0
54229,0
54230,1
54231,0
54232,1
54233,0
54234,1
54235,1
54236,0
54237,0
54238,1
54239,1
54240,1
54241,1
54242,0
54243,1
54244,0
54245,0
54246,0
54247,0
54248,1
54249,0
54250,1
54251,1
54252,0
54253,1
54254,1
54255,1
54256,0
54257,1
54258,0
54259,1
54260,1
54261,1
54262,0
54263,1
54264,1
54265,1
54266,0
54267,1
54268,1
54269,1
54270,0
54271,0
54272,1
54273,0
54274,0
54275,1
54276,1
54277,0
54278,0
54279,1
54280,1
54281,1
54282,0
54283,1
54284,1
54285,0
54286,0
54287,0
54288,1
54289,0
54290,0
54291,1
54292,0
54293,0
54294,1
54295,0
54296,0
54297,0
54298,1
54299,0
54300,0
54301,0
54302,1
54303,0
54304,0
54305,0
54306,0
54307,0
54308,0
54309,0
54310,0
54311,1
54312,0
54313,0
54314,1
54315,1
54316,0
54317,0
54318,0
54319,0
54320,0
54321,0
54322,0
54323,0
54324,0
54325,1
54326,0
54327,0
54328,1
54329,0
54330,1
54331,0
54332,0
54333,0
54334,0
54335,0
54336,1
54337,0
54338,0
54339,1
54340,0
54341,0
54342,0
54343,1
54344,0
54345,1
54346,0
54347,1
54348,1
54349,1
54350,1
54351,0
54352,1
54353,0
54354,0
54355,0
54356,0
54357,1
54358,0
54359,0
54360,0
54361,1
54362,1
54363,0
54364,1
54365,0
54366,1
54367,1
54368,1
54369,0
54370,0
54371,1
54372,1
54373,1
54374,0
54375,1
54376,1
54377,0
54378,0
54379,1
54380,0
54381,0
54382,0
54383,1
54384,1
54385,1
54386,0
54387,0
54388,0
54389,1
54390,1
54391,1
54392,0
54393,1
54394,1
54395,1
54396,0
54397,0
54398,1
54399,1
54400,0
54401,0
54402,0
54403,1
54404,0
54405,1
54406,1
54407,0
54408,1
54409,1
54410,0
54411,1
54412,1
54413,1
54414,0
54415,0
54416,1
54417,1
54418,0
54419,0
54420,1
54421,1
54422,1
54423,0
54424,0
54425,1
54426,1
54427,1
54428,1
54429,0
54430,0
54431,1
54432,0
54433,0
54434,0
54435,1
54436,0
54437,1
54438,1
54439,0
54440,1
54441,1
54442,1
54443,0
54444,0
54445,1
54446,0
54447,0
54448,0
54449,1
54450,0
54451,0
54452,1
54453,0
54454,0
54455,1
54456,0
54457,0
54458,0
54459,1
54460,1
54461,1
54462,1
54463,1
54464,0
54465,1
54466,0
54467,0
54468,0
54469,1
54470,0
54471,1
54472,0
54473,0
54474,1
54475,1
54476,0
54477,1
54478,1
54479,1
54480,1
54481,1
54482,0
54483,1
54484,0
54485,0
54486,0
54487,1
54488,0
54489,0
54490,0
54491,0
54492,1
54493,1
54494,0
54495,0
54496,0
54497,0
54498,1
54499,0
54500,0
54501,0
54502,0
54503,0
54504,0
54505,1
54506,1
54507,0
54508,1
54509,0
54510,0
54511,0
54512,0
54513,0
54514,0
54515,0
54516,0
54517,0
54518,1
54519,0
54520,0
54521,1
54522,1
54523,0
54524,0
54525,0
54526,0
54527,0
54528,0
54529,0
54530,1
54531,0
54532,1
54533,0
54534,1
54535,1
54536,1
54537,1
54538,0
54539,0
54540,0
54541,0
54542,0
54543,1
54544,0
54545,0
54546,0
54547,0
54548,1
54549,1
54550,0
54551,1
54552,1
54553,0
54554,1
54555,0
54556,0
54557,1
54558,1
54559,0
54560,0
54561,0
54562,1
54563,1
54564,0
54565,0
54566,1
54567,0
54568,1
54569,0
54570,0
54571,0
54572,1
54573,1
54574,0
54575,0
54576,1
54577,0
54578,1
54579,0
54580,1
54581,0
54582,0
54583,1
54584,0
54585,0
54586,0
54587,0
54588,0
54589,0
54590,1
54591,1
54592,1
54593,1
54594,1
54595,0
54596,0
54597,0
54598,0
54599,0
54600,0
54601,0
54602,0
54603,1
54604,0
54605,1
54606,0
54607,1
54608,1
54609,1
54610,0
54611,0
54612,0
54613,1
54614,1
54615,0
54616,0
54617,1
54618,0
54619,0
54620,0
54621,0
54622,1
54623,0
54624,1
54625,0
54626,1
54627,1
54628,0
54629,1
54630,1
54631,1
54632,1
54633,1
54634,0
54635,0
54636,0
54637,1
54638,1
54639,0
54640,1
54641,1
54642,0
54643,0
54644,0
54645,1
54646,0
54647,0
54648,0
54649,1
54650,1
54651,0
54652,1
54653,1
54654,0
54655,0
54656,0
54657,0
54658,0
54659,1
54660,1
54661,1
54662,1
54663,0
54664,0
54665,1
54666,1
54667,0
54668,1
54669,0
54670,0
54671,1
54672,1
54673,0
54674,1
54675,0
54676,1
54677,1
54678,0
54679,1
54680,0
54681,0
54682,0
54683,1
54684,1
54685,0
54686,1
54687,0
54688,1
54689,0
54690,0
54691,0
54692,1
54693,0
54694,1
54695,1
54696,0
54697,1
54698,1
54699,0
54700,0
54701,0
54702,0
54703,0
54704,1
54705,0
54706,0
54707,0
54708,1
54709,1
54710,1
54711,0
54712,0
54713,1
54714,0
54715,0
54716,0
54717,0
54718,0
54719,1
54720,0
54721,1
54722,0
54723,1
54724,1
54725,0
54726,0
54727,0
54728,0
54729,0
54730,1
54731,0
54732,0
54733,1
54734,0
54735,1
54736,1
54737,1
54738,1
54739,0
54740,0
54741,0
54742,1
54743,0
54744,0
54745,1
54746,0
54747,1
54748,0
54749,0
54750,1
54751,0
54752,0
54753,1
54754,0
54755,1
54756,1
54757,1
54758,1
54759,1
54760,0
54761,1
54762,0
54763,1
54764,1
54765,0
54766,0
54767,0
54768,0
54769,1
54770,0
54771,1
54772,0
54773,0
54774,1
54775,1
54776,0
54777,0
54778,0
54779,1
54780,1
54781,0
54782,0
54783,0
54784,0
54785,0
54786,0
54787,0
54788,0
54789,1
54790,0
54791,0
54792,0
54793,0
54794,1
54795,0
54796,1
54797,0
54798,0
54799,0
54800,1
54801,1
54802,0
54803,1
54804,1
54805,1
54806,1
54807,1
54808,0
54809,1
54810,0
54811,1
54812,1
54813,1
54814,1
54815,0
54816,0
54817,0
54818,1
54819,1
54820,0
54821,0
54822,1
54823,0
54824,0
54825,0
54826,1
54827,0
54828,0
54829,0
54830,1
54831,0
54832,0
54833,0
54834,1
54835,0
54836,0
54837,0
54838,0
54839,1
54840,1
54841,1
54842,1
54843,1
54844,1
54845,1
54846,1
54847,1
54848,1
54849,0
54850,1
54851,1
54852,0
54853,0
54854,0
54855,0
54856,1
54857,0
54858,0
54859,0
54860,0
54861,1
54862,1
54863,1
54864,1
54865,1
54866,1
54867,0
54868,0
54869,1
54870,1
54871,1
54872,0
54873,1
54874,1
54875,0
54876,0
54877,1
54878,0
54879,0
54880,1
54881,1
54882,0
54883,0
54884,1
54885,1
54886,0
54887,1
54888,1
54889,1
54890,1
54891,0
54892,0
54893,0
54894,0
54895,0
54896,1
54897,1
54898,1
54899,0
54900,0
54901,0
54902,0
54903,0
54904,0
54905,0
54906,1
54907,1
54908,0
54909,0
54910,1
54911,1
54912,0
54913,1
54914,0
54915,1
54916,0
54917,1
54918,0
54919,1
54920,1
54921,0
54922,0
54923,1
54924,1
54925,0
54926,1
54927,0
54928,1
54929,0
54930,0
54931,1
54932,0
54933,0
54934,1
54935,0
54936,0
54937,0
54938,1
54939,1
54940,1
54941,0
54942,1
54943,0
54944,0
54945,1
54946,1
54947,1
54948,0
54949,1
54950,0
54951,0
54952,1
54953,0
54954,0
54955,1
54956,0
54957,1
54958,0
54959,1
54960,0
54961,0
54962,0
54963,0
54964,1
54965,0
54966,0
54967,1
54968,0
54969,0
54970,1
54971,0
54972,0
54973,1
54974,0
54975,0
54976,1
54977,0
54978,1
54979,1
54980,1
54981,1
54982,1
54983,1
54984,1
54985,1
54986,0
54987,0
54988,0
54989,0
54990,0
54991,1
54992,1
54993,0
54994,1
54995,1
54996,0
54997,0
54998,0
54999,0
55000,1
55001,0
55002,0
55003,1
55004,0
55005,0
55006,0
55007,1
55008,1
55009,0
55010,0
55011,1
55012,0
55013,0
55014,0
55015,0
55016,0
55017,0
55018,1
55019,0
55020,1
55021,1
55022,1
55023,1
55024,0
55025,0
55026,1
55027,1
55028,0
55029,1
55030,0
55031,0
55032,0
55033,0
55034,1
55035,1
55036,0
55037,0
55038,1
55039,1
55040,1
55041,1
55042,1
55043,1
55044,1
55045,0
55046,1
55047,0
55048,0
55049,0
55050,0
55051,0
55052,1
55053,0
55054,0
55055,0
55056,0
55057,1
55058,1
55059,0
55060,1
55061,1
55062,1
55063,0
55064,0
55065,0
55066,1
55067,0
55068,1
55069,1
55070,0
55071,0
55072,1
55073,0
55074,0
55075,0
55076,0
55077,0
55078,0
55079,0
55080,0
55081,0
55082,0
55083,1
55084,0
55085,1
55086,1
55087,0
55088,0
55089,1
55090,0
55091,0
55092,1
55093,1
55094,0
55095,1
55096,0
55097,1
55098,0
55099,1
55100,0
55101,0
55102,0
55103,1
55104,0
55105,1
55106,0
55107,0
55108,1
55109,0
55110,0
55111,1
55112,0
55113,0
55114,0
55115,1
55116,0
55117,1
55118,0
55119,1
55120,0
55121,1
55122,0
55123,0
55124,0
55125,0
55126,0
55127,0
55128,0
55129,1
55130,0
55131,0
55132,0
55133,0
55134,0
55135,0
55136,0
55137,0
55138,1
55139,0
55140,0
55141,1
55142,1
55143,0
55144,0
55145,1
55146,0
55147,0
55148,0
55149,0
55150,1
55151,0
55152,0
55153,0
55154,1
55155,0
55156,1
55157,0
55158,0
55159,0
55160,1
55161,1
55162,1
55163,1
55164,1
55165,1
55166,0
55167,1
55168,1
55169,1
55170,1
55171,0
55172,0
55173,0
55174,1
55175,0
55176,1
55177,0
55178,1
55179,1
55180,1
55181,1
55182,1
55183,0
55184,0
55185,0
55186,0
55187,1
55188,1
55189,0
55190,0
55191,0
55192,0
55193,0
55194,0
55195,1
55196,0
55197,1
55198,0
55199,0
55200,0
55201,0
55202,0
55203,1
55204,0
55205,0
55206,0
55207,0
55208,0
55209,0
55210,0
55211,1
55212,0
55213,1
55214,1
55215,0
55216,0
55217,1
55218,0
55219,0
55220,0
55221,0
55222,1
55223,0
55224,0
55225,0
55226,1
55227,1
55228,0
55229,1
55230,0
55231,1
55232,1
55233,0
55234,0
55235,1
55236,0
55237,1
55238,1
55239,1
55240,1
55241,1
55242,0
55243,0
55244,1
55245,0
55246,0
55247,0
55248,0
55249,0
55250,1
55251,1
55252,0
55253,0
55254,1
55255,1
55256,1
55257,1
55258,0
55259,1
55260,0
55261,1
55262,0
55263,0
55264,0
55265,0
55266,0
55267,0
55268,1
55269,0
55270,0
55271,0
55272,0
55273,1
55274,0
55275,0
55276,0
55277,1
55278,1
55279,1
55280,1
55281,0
55282,1
55283,1
55284,1
55285,0
55286,1
55287,0
55288,0
55289,0
55290,1
55291,1
55292,1
55293,1
55294,0
55295,0
55296,1
55297,0
55298,0
55299,1
55300,0
55301,0
55302,0
55303,0
55304,1
55305,0
55306,0
55307,0
55308,1
55309,0
55310,0
55311,1
55312,1
55313,1
55314,0
55315,1
55316,1
55317,1
55318,0
55319,0
55320,1
55321,0
55322,0
55323,0
55324,0
55325,1
55326,0
55327,1
55328,0
55329,1
55330,0
55331,1
55332,0
55333,1
55334,0
55335,1
55336,0
55337,0
55338,0
55339,1
55340,0
55341,0
55342,0
55343,0
55344,0
55345,1
55346,0
55347,0
55348,0
55349,1
55350,0
55351,0
55352,1
55353,0
55354,0
55355,0
55356,0
55357,0
55358,1
55359,0
55360,1
55361,0
55362,1
55363,0
55364,1
55365,1
55366,0
55367,0
55368,0
55369,1
55370,0
55371,0
55372,0
55373,1
55374,1
55375,0
55376,0
55377,0
55378,0
55379,0
55380,1
55381,0
55382,0
55383,1
55384,1
55385,1
55386,1
55387,1
55388,1
55389,0
55390,0
55391,0
55392,1
55393,0
55394,0
55395,0
55396,0
55397,0
55398,1
55399,1
55400,1
55401,0
55402,1
55403,1
55404,1
55405,0
55406,0
55407,0
55408,1
55409,0
55410,1
55411,1
55412,0
55413,0
55414,0
55415,1
55416,0
55417,0
55418,0
55419,1
55420,1
55421,0
55422,0
55423,0
55424,1
55425,1
55426,0
55427,1
55428,0
55429,1
55430,0
55431,1
55432,0
55433,0
55434,0
55435,0
55436,0
55437,0
55438,1
55439,0
55440,0
55441,1
55442,1
55443,1
55444,0
55445,1
55446,1
55447,1
55448,1
55449,1
55450,1
55451,0
55452,0
55453,0
55454,0
55455,0
55456,1
55457,1
55458,1
55459,1
55460,0
55461,0
55462,0
55463,1
55464,0
55465,0
55466,0
55467,0
55468,0
55469,0
55470,0
55471,0
55472,1
55473,0
55474,0
55475,1
55476,1
55477,0
55478,1
55479,1
55480,0
55481,0
55482,0
55483,1
55484,0
55485,0
55486,0
55487,1
55488,0
55489,1
55490,0
55491,0
55492,0
55493,0
55494,0
55495,0
55496,0
55497,1
55498,1
55499,0
55500,0
55501,0
55502,1
55503,1
55504,0
55505,1
55506,1
55507,0
55508,0
55509,0
55510,0
55511,0
55512,1
55513,0
55514,0
55515,0
55516,0
55517,0
55518,0
55519,1
55520,0
55521,1
55522,0
55523,1
55524,0
55525,0
55526,1
55527,1
55528,0
55529,0
55530,0
55531,0
55532,0
55533,1
55534,1
55535,1
55536,0
55537,0
55538,1
55539,1
55540,0
55541,1
55542,0
55543,1
55544,1
55545,1
55546,1
55547,1
55548,0
55549,0
55550,0
55551,1
55552,1
55553,1
55554,1
55555,0
55556,0
55557,1
55558,0
55559,0
55560,1
55561,0
55562,0
55563,0
55564,1
55565,0
55566,1
55567,1
55568,1
55569,1
55570,1
55571,0
55572,1
55573,1
55574,0
55575,1
55576,0
55577,0
55578,0
55579,1
55580,1
55581,0
55582,0
55583,0
55584,0
55585,1
55586,0
55587,0
55588,1
55589,0
55590,1
55591,1
55592,0
55593,0
55594,0
55595,1
55596,0
55597,0
55598,1
55599,1
55600,0
55601,1
55602,0
55603,1
55604,0
55605,0
55606,0
55607,0
55608,0
55609,0
55610,1
55611,0
55612,1
55613,1
55614,1
55615,1
55616,0
55617,1
55618,0
55619,0
55620,0
55621,1
55622,1
55623,1
55624,0
55625,1
55626,0
55627,0
55628,0
55629,1
55630,1
55631,0
55632,1
55633,0
55634,0
55635,0
55636,1
55637,0
55638,0
55639,0
55640,0
55641,0
55642,1
55643,0
55644,1
55645,0
55646,0
55647,0
55648,1
55649,1
55650,1
55651,1
55652,0
55653,0
55654,1
55655,0
55656,0
55657,1
55658,0
55659,0
55660,0
55661,0
55662,0
55663,0
55664,1
55665,1
55666,1
55667,0
55668,0
55669,1
55670,1
55671,1
55672,0
55673,1
55674,1
55675,0
55676,1
55677,0
55678,0
55679,1
55680,0
55681,0
55682,1
55683,0
55684,1
55685,0
55686,0
55687,0
55688,0
55689,1
55690,0
55691,0
55692,1
55693,1
55694,1
55695,1
55696,1
55697,0
55698,0
55699,0
55700,0
55701,1
55702,1
55703,0
55704,1
55705,1
55706,0
55707,1
55708,0
55709,1
55710,0
55711,1
55712,0
55713,0
55714,1
55715,0
55716,1
55717,0
55718,1
55719,1
55720,1
55721,0
55722,0
55723,1
55724,1
55725,1
55726,0
55727,1
55728,1
55729,1
55730,1
55731,0
55732,0
55733,1
55734,0
55735,1
55736,0
55737,0
55738,1
55739,0
55740,1
55741,0
55742,1
55743,0
55744,1
55745,1
55746,0
55747,0
55748,0
55749,1
55750,0
55751,1
55752,1
55753,0
55754,1
55755,1
55756,0
55757,1
55758,1
55759,1
55760,0
55761,1
55762,0
55763,0
55764,1
55765,0
55766,0
55767,0
55768,1
55769,0
55770,0
55771,0
55772,0
55773,1
55774,0
55775,0
55776,0
55777,1
55778,0
55779,0
55780,0
55781,1
55782,0
55783,1
55784,1
55785,1
55786,0
55787,0
55788,0
55789,1
55790,1
55791,0
55792,1
55793,0
55794,1
55795,0
55796,0
55797,0
55798,1
55799,1
55800,0
55801,0
55802,0
55803,1
55804,0
55805,0
55806,1
55807,0
55808,1
55809,0
55810,1
55811,0
55812,1
55813,1
55814,1
55815,1
55816,1
55817,0
55818,0
55819,0
55820,0
55821,0
55822,1
55823,1
55824,0
55825,0
55826,0
55827,0
55828,1
55829,0
55830,0
55831,1
55832,1
55833,0
55834,0
55835,0
55836,0
55837,0
55838,0
55839,0
55840,1
55841,0
55842,1
55843,0
55844,0
55845,1
55846,1
55847,1
55848,0
55849,1
55850,0
55851,1
55852,1
55853,1
55854,1
55855,0
55856,0
55857,0
55858,1
55859,0
55860,1
55861,0
55862,1
55863,1
55864,1
55865,1
55866,1
55867,1
55868,0
55869,0
55870,1
55871,1
55872,0
55873,1
55874,1
55875,0
55876,0
55877,1
55878,0
55879,1
55880,1
55881,0
55882,1
55883,0
55884,0
55885,0
55886,0
55887,1
55888,0
55889,1
55890,0
55891,1
55892,0
55893,0
55894,0
55895,0
55896,0
55897,0
55898,0
55899,1
55900,0
55901,0
55902,0
55903,0
55904,0
55905,0
55906,1
55907,1
55908,1
55909,0
55910,0
55911,0
55912,0
55913,1
55914,0
55915,0
55916,0
55917,1
55918,0
55919,0
55920,0
55921,0
55922,1
55923,0
55924,1
55925,0
55926,1
55927,1
55928,0
55929,1
55930,1
55931,0
55932,0
55933,1
55934,1
55935,0
55936,0
55937,1
55938,0
55939,1
55940,0
55941,0
55942,0
55943,0
55944,1
55945,1
55946,0
55947,0
55948,1
55949,1
55950,0
55951,0
55952,0
55953,0
55954,0
55955,1
55956,0
55957,0
55958,1
55959,1
55960,1
55961,1
55962,1
55963,1
55964,1
55965,1
55966,0
55967,0
55968,1
55969,0
55970,1
55971,0
55972,1
55973,0
55974,0
55975,0
55976,0
55977,0
55978,0
55979,1
55980,1
55981,1
55982,1
55983,1
55984,0
55985,0
55986,1
55987,1
55988,1
55989,1
55990,0
55991,0
55992,1
55993,1
55994,1
55995,1
55996,0
55997,1
55998,0
55999,1
56000,1
56001,1
56002,0
56003,1
56004,0
56005,1
56006,0
56007,1
56008,1
56009,0
56010,0
56011,0
56012,1
56013,1
56014,1
56015,1
56016,1
56017,1
56018,1
56019,0
56020,0
56021,1
56022,1
56023,0
56024,1
56025,0
56026,0
56027,1
56028,1
56029,0
56030,0
56031,0
56032,1
56033,1
56034,0
56035,0
56036,0
56037,1
56038,0
56039,0
56040,0
56041,1
56042,1
56043,0
56044,1
56045,0
56046,0
56047,0
56048,1
56049,0
56050,0
56051,0
56052,1
56053,1
56054,1
56055,0
56056,0
56057,0
56058,0
56059,0
56060,1
56061,0
56062,1
56063,0
56064,1
56065,1
56066,1
56067,1
56068,0
56069,1
56070,0
56071,1
56072,1
56073,1
56074,0
56075,1
56076,1
56077,0
56078,1
56079,0
56080,1
56081,0
56082,0
56083,0
56084,1
56085,0
56086,1
56087,0
56088,0
56089,1
56090,1
56091,1
56092,1
56093,0
56094,1
56095,0
56096,0
56097,0
56098,0
56099,1
56100,1
56101,1
56102,0
56103,0
56104,0
56105,0
56106,0
56107,0
56108,1
56109,1
56110,1
56111,1
56112,0
56113,0
56114,1
56115,0
56116,0
56117,0
56118,0
56119,1
56120,1
56121,0
56122,1
56123,0
56124,0
56125,1
56126,0
56127,0
56128,0
56129,0
56130,1
56131,0
56132,0
56133,0
56134,0
56135,1
56136,0
56137,0
56138,0
56139,0
56140,0
56141,0
56142,0
56143,1
56144,1
56145,0
56146,1
56147,1
56148,1
56149,1
56150,0
56151,1
56152,0
56153,1
56154,1
56155,1
56156,0
56157,1
56158,1
56159,0
56160,0
56161,0
56162,1
56163,1
56164,0
56165,0
56166,1
56167,1
56168,1
56169,0
56170,0
56171,0
56172,0
56173,0
56174,1
56175,0
56176,0
56177,0
56178,1
56179,0
56180,0
56181,1
56182,0
56183,1
56184,0
56185,1
56186,1
56187,1
56188,1
56189,0
56190,1
56191,0
56192,0
56193,1
56194,1
56195,1
56196,0
56197,1
56198,0
56199,0
56200,0
56201,0
56202,1
56203,0
56204,1
56205,1
56206,1
56207,0
56208,1
56209,1
56210,0
56211,1
56212,0
56213,0
56214,1
56215,1
56216,1
56217,0
56218,0
56219,1
56220,1
56221,1
56222,1
56223,1
56224,0
56225,0
56226,1
56227,0
56228,0
56229,1
56230,0
56231,0
56232,1
56233,1
56234,1
56235,0
56236,0
56237,0
56238,1
56239,1
56240,0
56241,0
56242,0
56243,0
56244,0
56245,1
56246,0
56247,1
56248,1
56249,0
56250,0
56251,1
56252,1
56253,0
56254,0
56255,0
56256,0
56257,0
56258,1
56259,1
56260,1
56261,0
56262,0
56263,1
56264,1
56265,0
56266,1
56267,1
56268,1
56269,0
56270,1
56271,0
56272,1
56273,1
56274,0
56275,0
56276,1
56277,0
56278,0
56279,1
56280,0
56281,0
56282,0
56283,0
56284,0
56285,0
56286,0
56287,0
56288,0
56289,0
56290,0
56291,1
56292,0
56293,0
56294,0
56295,1
56296,0
56297,1
56298,0
56299,1
56300,1
56301,1
56302,1
56303,1
56304,1
56305,0
56306,0
56307,0
56308,0
56309,1
56310,1
56311,1
56312,1
56313,0
56314,1
56315,1
56316,0
56317,0
56318,0
56319,0
56320,0
56321,0
56322,0
56323,0
56324,1
56325,0
56326,0
56327,0
56328,1
56329,0
56330,0
56331,1
56332,1
56333,1
56334,0
56335,1
56336,1
56337,0
56338,1
56339,1
56340,1
56341,0
56342,1
56343,1
56344,0
56345,1
56346,1
56347,0
56348,0
56349,0
56350,0
56351,0
56352,0
56353,1
56354,0
56355,0
56356,1
56357,1
56358,0
56359,1
56360,1
56361,1
56362,0
56363,0
56364,1
56365,0
56366,1
56367,1
56368,0
56369,1
56370,1
56371,1
56372,0
56373,1
56374,1
56375,1
56376,0
56377,0
56378,1
56379,0
56380,0
56381,0
56382,0
56383,1
56384,0
56385,1
56386,1
56387,1
56388,0
56389,1
56390,0
56391,0
56392,0
56393,1
56394,0
56395,0
56396,0
56397,0
56398,0
56399,0
56400,0
56401,0
56402,0
56403,1
56404,0
56405,0
56406,0
56407,0
56408,0
56409,0
56410,0
56411,0
56412,1
56413,0
56414,1
56415,0
56416,0
56417,0
56418,1
56419,1
56420,1
56421,0
56422,0
56423,0
56424,1
56425,1
56426,1
56427,0
56428,1
56429,0
56430,0
56431,1
56432,0
56433,1
56434,0
56435,0
56436,0
56437,1
56438,0
56439,0
56440,0
56441,0
56442,0
56443,1
56444,1
56445,1
56446,0
56447,0
56448,0
56449,0
56450,0
56451,0
56452,0
56453,1
56454,1
56455,0
56456,1
56457,0
56458,0
56459,0
56460,0
56461,1
56462,0
56463,0
56464,1
56465,0
56466,0
56467,1
56468,0
56469,0
56470,1
56471,0
56472,1
56473,0
56474,0
56475,1
56476,1
56477,0
